446	0.22294	0.12204	0.07257	0.15092	0.35047	0.54785	0.53207	0.4471
447	0.22244	0.12213	0.07269	0.1525	0.35199	0.54885	0.52978	0.44481
448	0.22192	0.12225	0.07282	0.15413	0.35356	0.54977	0.52737	0.44251
449	0.22141	0.12241	0.07298	0.15582	0.35518	0.55057	0.52484	0.4402
450	0.2209	0.12262	0.07317	0.15759	0.35687	0.55124	0.5222	0.43789
451	0.22041	0.12288	0.07337	0.15943	0.35863	0.55177	0.51944	0.43555
452	0.21993	0.12318	0.0736	0.16137	0.36047	0.55216	0.51657	0.43319
453	0.21948	0.12353	0.07383	0.1634	0.3624	0.5524	0.51359	0.4308
454	0.21906	0.12394	0.07407	0.16556	0.36443	0.5525	0.51049	0.42837
455	0.21866	0.1244	0.0743	0.16785	0.36656	0.55246	0.50728	0.42588
456	0.21828	0.12492	0.07453	0.1703	0.36879	0.55227	0.50396	0.42334
457	0.21792	0.12549	0.07476	0.17291	0.37109	0.55194	0.50053	0.42072
458	0.21757	0.12611	0.07499	0.1757	0.37347	0.55147	0.49701	0.41804
459	0.21723	0.12678	0.07522	0.17868	0.37589	0.55086	0.49338	0.41529
460	0.2169	0.12749	0.07545	0.18187	0.37835	0.5501	0.48967	0.41247
461	0.21657	0.12824	0.07571	0.18526	0.38082	0.54921	0.48588	0.40956
462	0.21622	0.12903	0.07599	0.18887	0.38327	0.54819	0.48202	0.40659
463	0.21586	0.12984	0.07631	0.19267	0.38569	0.54707	0.47809	0.40354
464	0.21547	0.13068	0.07671	0.19665	0.38806	0.54586	0.4741	0.40044
465	0.21506	0.13152	0.07719	0.20082	0.39035	0.54457	0.47006	0.39729
466	0.21463	0.13237	0.0778	0.20515	0.39256	0.54321	0.46598	0.3941
467	0.21416	0.13321	0.07854	0.20964	0.39467	0.54178	0.46187	0.39088
468	0.21366	0.13406	0.07944	0.21427	0.39669	0.54029	0.45775	0.38765
469	0.21313	0.13491	0.0805	0.21903	0.3986	0.53874	0.45362	0.38443
470	0.21258	0.13577	0.08175	0.2239	0.40039	0.53712	0.44949	0.38123
471	0.21201	0.13665	0.08318	0.22887	0.40208	0.53543	0.44536	0.37806
472	0.21143	0.13755	0.08479	0.23393	0.40364	0.53368	0.44122	0.37494
473	0.21088	0.13848	0.08659	0.23906	0.4051	0.53187	0.43709	0.37188
474	0.21036	0.13946	0.08857	0.24428	0.40644	0.52999	0.43296	0.36887
475	0.20989	0.14049	0.09074	0.24957	0.40769	0.52803	0.42883	0.36593
476	0.20947	0.14159	0.0931	0.25493	0.40884	0.52601	0.42469	0.36303
477	0.20913	0.14276	0.09566	0.26034	0.4099	0.5239	0.42051	0.36019
478	0.20887	0.14402	0.09841	0.26579	0.41088	0.5217	0.41628	0.35739
479	0.20871	0.14538	0.10136	0.27127	0.41178	0.51941	0.41204	0.35463
480	0.20864	0.14685	0.10451	0.27677	0.41261	0.517	0.40777	0.3519
481	0.20867	0.14842	0.10784	0.28227	0.41336	0.51448	0.40349	0.34919
482	0.20879	0.15011	0.11136	0.28776	0.41402	0.51183	0.39918	0.3465
483	0.20902	0.15192	0.11504	0.29324	0.41461	0.50905	0.39483	0.34382
484	0.20932	0.15386	0.11888	0.29868	0.4151	0.50612	0.39043	0.34112
485	0.2097	0.15594	0.12287	0.30406	0.41552	0.50304	0.38601	0.33842
486	0.21013	0.15815	0.127	0.30937	0.41585	0.49981	0.38156	0.33569
487	0.2106	0.16051	0.13128	0.31458	0.4161	0.49642	0.37711	0.33294
488	0.2111	0.16302	0.1357	0.31967	0.41625	0.4929	0.37265	0.33016
489	0.21162	0.16567	0.14027	0.32462	0.41632	0.48924	0.36821	0.32734
