426	0.23019	0.00809	1.11537
427	0.24488	0.00891	1.1885
428	0.25878	0.00977	1.25812
429	0.27181	0.01066	1.32393
430	0.2839	0.0116	1.3856
431	0.29494	0.01257	1.44264
432	0.3049	0.01358	1.4948
433	0.31379	0.01463	1.54219
434	0.32165	0.01572	1.58488
435	0.3285	0.01684	1.62296
436	0.33435	0.01801	1.6564
437	0.33921	0.01921	1.6853
438	0.34312	0.02045	1.70987
439	0.34613	0.02172	1.73038
440	0.34828	0.023	1.74706
441	0.3496	0.02429	1.76004
442	0.35015	0.02561	1.76962
443	0.35001	0.02696	1.77626
444	0.34929	0.02835	1.78043
445	0.34806	0.0298	1.7826
446	0.34637	0.03131	1.78297
447	0.34426	0.03288	1.7817
448	0.34181	0.03452	1.7792
449	0.33909	0.03623	1.77587
450	0.3362	0.038	1.77211
451	0.3332	0.03985	1.76826
452	0.33004	0.04177	1.76404
453	0.32664	0.04377	1.75894
454	0.32289	0.04584	1.75247
455	0.3187	0.048	1.7441
456	0.31403	0.05024	1.73356
457	0.30888	0.05257	1.72086
458	0.30329	0.05498	1.70594
459	0.29726	0.05746	1.68874
460	0.2908	0.06	1.6692
461	0.28397	0.0626	1.64753
462	0.27672	0.06528	1.62341
463	0.26892	0.06804	1.59602
464	0.26042	0.07091	1.56453
465	0.2511	0.0739	1.5281
466	0.24085	0.07702	1.48611
467	0.22985	0.08027	1.43952
468	0.21841	0.08367	1.38988
469	0.20681	0.08723	1.33874
470	0.19536	0.09098	1.28764
471	0.18421	0.09492	1.23742
472	0.17333	0.09905	1.18782
473	0.16269	0.10337	1.13876
474	0.15228	0.10788	1.09015
475	0.1421	0.1126	1.0419
476	0.13218	0.11753	0.9942
477	0.12257	0.12267	0.94735
478	0.11328	0.12799	0.90145
479	0.1043	0.13345	0.85662
480	0.09564	0.13902	0.81295
481	0.0873	0.14468	0.77052
482	0.07931	0.15047	0.72944
483	0.07172	0.15646	0.68991
484	0.06458	0.16272	0.6521
485	0.05795	0.1693	0.6162
486	0.05186	0.17624	0.58233
487	0.04628	0.18356	0.55042
488	0.04115	0.19127	0.52034
489	0.03641	0.19942	0.49197
490	0.03201	0.20802	0.46518
491	0.02792	0.21712	0.43992
492	0.02414	0.22673	0.41618
493	0.02069	0.23686	0.39388
494	0.01754	0.24748	0.37295
495	0.0147	0.2586	0.3533
496	0.01216	0.27018	0.33486
497	0.00992	0.28229	0.31755
498	0.00797	0.29505	0.30134
499	0.0063	0.30858	0.28617
500	0.0049	0.323	0.272
501	0.00378	0.3384	0.25882
502	0.00295	0.35469	0.24648
503	0.00242	0.3717	0.23477
504	0.00224	0.38929	0.22345
505	0.0024	0.4073	0.2123
506	0.00293	0.42563	0.20117
507	0.00384	0.44431	0.19012
508	0.00517	0.46339	0.17923
509	0.00698	0.48294	0.16856
510	0.0093	0.503	0.1582
511	0.01215	0.52357	0.14814
512	0.01554	0.54451	0.13838
513	0.01948	0.56569	0.12899
514	0.02399	0.58697	0.12008
515	0.0291	0.6082	0.1117
516	0.03481	0.62935	0.1039
517	0.04112	0.65031	0.09667
518	0.04799	0.67088	0.08998
519	0.05538	0.69084	0.08385
520	0.06327	0.71	0.07825
521	0.07164	0.72819	0.07321
522	0.08046	0.74546	0.06868
523	0.08974	0.76197	0.06457
524	0.09946	0.77784	0.06079
525	0.1096	0.7932	0.05725
526	0.12017	0.80811	0.0539
527	0.13111	0.8225	0.05075
528	0.14237	0.83631	0.04775
529	0.15385	0.84949	0.0449
530	0.1655	0.862	0.04216
531	0.17726	0.87381	0.03951
532	0.18914	0.88496	0.03694
533	0.20117	0.89549	0.03446
534	0.21337	0.90544	0.03209
535	0.22575	0.91485	0.02984
536	0.23832	0.92373	0.02771
537	0.25107	0.93209	0.02569
538	0.26399	0.93992	0.02379
539	0.2771	0.94723	0.02199
540	0.2904	0.954	0.0203
541	0.30389	0.96026	0.01872
542	0.31757	0.96601	0.01724
543	0.33144	0.97126	0.01586
544	0.34548	0.97602	0.01458
545	0.3597	0.9803	0.0134
546	0.37408	0.98409	0.01231
547	0.38864	0.98742	0.0113
548	0.40338	0.99031	0.01038
549	0.41831	0.99281	0.00953
550	0.43345	0.99495	0.00875
551	0.4488	0.99671	8.04E-03
552	0.46434	0.9981	7.38E-03
553	0.48006	0.99911	6.79E-03
554	0.49597	0.99975	6.24E-03
555	0.51205	1	0.00575
556	0.5283	0.99986	5.30E-03
557	0.54469	0.9993	4.90E-03
558	0.56121	0.99833	4.53E-03
559	0.57782	0.9969	4.20E-03
560	0.5945	0.995	0.0039
561	0.61122	0.9926	3.62E-03
562	0.62798	0.98974	0.00337
563	0.64476	0.98644	3.14E-03
564	0.66157	0.98272	2.93E-03
565	0.6784	0.9786	0.00275
566	0.69524	0.97408	2.59E-03
567	0.71206	0.96917	2.44E-03
568	0.72883	0.96386	2.31E-03
569	0.74552	0.95813	2.20E-03
570	0.7621	0.952	0.0021
571	0.77854	0.94545	0.00202
572	0.79483	0.9385	1.95E-03
573	0.81093	0.93116	1.89E-03
574	0.82682	0.92346	1.84E-03
575	0.8425	0.9154	0.0018
576	0.85793	0.90701	1.77E-03
577	0.87308	0.89828	1.74E-03
578	0.88789	0.8892	1.71E-03
579	0.90232	0.87978	1.68E-03
580	0.9163	0.87	0.00165
581	0.9298	0.85986	1.61E-03
582	0.9428	0.84939	1.56E-03
583	0.95528	0.83862	1.51E-03
584	0.96722	0.82758	1.46E-03
585	0.9786	0.8163	0.0014
586	0.98939	0.80479	1.34E-03
587	0.99955	0.79308	1.27E-03
588	1.00909	0.78119	1.21E-03
589	1.01801	0.76915	1.15E-03
590	1.0263	0.757	0.0011
591	1.03398	0.74475	1.07E-03
592	1.04099	0.73242	1.05E-03
593	1.04719	0.72	1.04E-03
594	1.05247	0.7075	1.02E-03
595	1.0567	0.6949	0.001
596	1.05979	0.68222	9.69E-04
597	1.0618	0.66947	9.30E-04
598	1.06281	0.65667	8.87E-04
599	1.06291	0.64384	8.43E-04
600	1.0622	0.631	8.00E-04
601	1.06074	0.61816	7.61E-04
602	1.05844	0.60531	7.24E-04
603	1.05522	0.59248	6.86E-04
604	1.05098	0.57964	6.45E-04
605	1.0456	0.5668	6.00E-04
606	1.03904	0.55396	5.48E-04
607	1.03136	0.54114	4.92E-04
608	1.02267	0.52835	4.35E-04
609	1.01305	0.51563	3.83E-04
610	1.0026	0.503	3.40E-04
611	0.99137	0.49047	3.07E-04
612	0.97933	0.47803	2.83E-04
613	0.96649	0.46568	2.65E-04
614	0.95285	0.4534	2.52E-04
615	0.9384	0.4412	2.40E-04
616	0.92319	0.42908	2.30E-04
617	0.90724	0.41704	2.21E-04
618	0.8905	0.40503	2.12E-04
619	0.87292	0.39303	2.02E-04
620	0.85445	0.381	1.90E-04
621	0.83508	0.36892	1.74E-04
622	0.81495	0.35683	1.56E-04
623	0.79419	0.34478	1.36E-04
624	0.77295	0.33282	1.17E-04
625	0.7514	0.321	1.00E-04
626	0.72958	0.30934	8.61E-05
627	0.70759	0.29785	7.46E-05
628	0.6856	0.28659	6.50E-05
629	0.66381	0.27562	5.69E-05
630	0.6424	0.265	5.00E-05
631	0.62151	0.25476	4.42E-05
632	0.60111	0.24489	3.95E-05
633	0.58111	0.23533	3.57E-05
634	0.5614	0.22605	3.26E-05
635	0.5419	0.217	3.00E-05
636	0.5226	0.20816	2.77E-05
637	0.50355	0.19955	2.56E-05
638	0.48474	0.19116	2.36E-05
639	0.46619	0.18297	2.18E-05
640	0.4479	0.175	2.00E-05
641	0.42986	0.16722	1.81E-05
642	0.4121	0.15965	1.62E-05
643	0.39464	0.15228	1.42E-05
644	0.37753	0.14513	1.21E-05
645	0.3608	0.1382	1.00E-05
646	0.34446	0.1315	7.73E-06
647	0.32852	0.12502	5.40E-06
648	0.31302	0.11878	3.20E-06
649	0.298	0.11277	1.33E-06
650	0.2835	0.107	0.00E+00
651	0.26954	0.10148	0.00E+00
652	0.25612	0.09619	0.00E+00
653	0.24319	0.09112	0.00E+00
654	0.23073	0.08626	0.00E+00
655	0.2187	0.0816	0.00E+00
656	0.2071	0.07712	0.00E+00
657	0.19592	0.07283	0.00E+00
658	0.18517	0.06871	0.00E+00
659	0.17483	0.06477	0.00E+00
660	0.1649	0.061	0.00E+00
661	0.15537	0.0574	0.00E+00
662	0.14623	0.05396	0.00E+00
663	0.13749	0.05067	0.00E+00
664	0.12915	0.04755	0.00E+00
665	0.1212	0.04458	0.00E+00
666	0.11364	0.04176	0.00E+00
667	0.10647	0.03908	0.00E+00
668	0.09969	0.03656	0.00E+00
669	0.09333	0.0342	0.00E+00
670	0.0874	0.032	0.00E+00
671	0.0819	0.02996	0.00E+00
672	0.0768	0.02808	0.00E+00
673	0.07208	2.63E-02	0.00E+00
674	0.06769	2.47E-02	0.00E+00
675	0.0636	0.0232	0.00E+00
676	0.05981	2.18E-02	0.00E+00
677	0.05628	2.05E-02	0.00E+00
678	0.05297	1.93E-02	0.00E+00
679	0.04982	1.81E-02	0.00E+00
680	0.04677	0.017	0.00E+00
681	0.04378	1.59E-02	0.00E+00
682	0.04088	1.48E-02	0.00E+00
683	0.03807	1.38E-02	0.00E+00
684	0.0354	1.28E-02	0.00E+00
685	0.0329	0.01192	0.00E+00
686	0.03056	1.11E-02	0.00E+00
687	2.84E-02	1.03E-02	0.00E+00
688	0.02634	9.53E-03	0.00E+00
689	2.45E-02	8.85E-03	0.00E+00
690	0.0227	0.00821	0.00E+00
691	2.11E-02	7.62E-03	0.00E+00
692	1.96E-02	7.09E-03	0.00E+00
693	1.82E-02	6.59E-03	0.00E+00
694	1.70E-02	6.14E-03	0.00E+00
695	0.01584	0.00572	0.00E+00
696	1.48E-02	5.34E-03	0.00E+00
697	1.38E-02	5.00E-03	0.00E+00
698	1.30E-02	4.68E-03	0.00E+00
699	1.21E-02	4.38E-03	0.00E+00
700	0.01136	0.0041	0.00E+00
701	1.06E-02	3.84E-03	0.00E+00
702	9.94E-03	3.59E-03	0.00E+00
703	9.29E-03	3.35E-03	0.00E+00
704	8.68E-03	3.13E-03	0.00E+00
705	0.00811	0.00293	0.00E+00
706	7.58E-03	2.74E-03	0.00E+00
707	7.09E-03	2.56E-03	0.00E+00
708	6.63E-03	2.39E-03	0.00E+00
709	6.20E-03	2.24E-03	0.00E+00
710	0.00579	0.00209	0.00E+00
711	5.41E-03	1.95E-03	0.00E+00
712	5.05E-03	1.82E-03	0.00E+00
713	0.00472	1.70E-03	0.00E+00
714	4.40E-03	1.59E-03	0.00E+00
715	0.00411	0.00148	0.00E+00
716	3.83E-03	1.38E-03	0.00E+00
717	3.58E-03	1.29E-03	0.00E+00
718	3.33E-03	1.20E-03	0.00E+00
719	3.11E-03	1.12E-03	0.00E+00
720	0.0029	0.00105	0.00E+00
721	2.70E-03	9.77E-04	0.00E+00
722	2.52E-03	9.11E-04	0.00E+00
723	2.35E-03	8.50E-04	0.00E+00
724	2.20E-03	7.93E-04	0.00E+00
725	0.00205	7.40E-04	0.00E+00
726	1.91E-03	6.90E-04	0.00E+00
727	1.78E-03	6.43E-04	0.00E+00
728	1.66E-03	5.99E-04	0.00E+00
729	1.55E-03	5.58E-04	0.00E+00
730	0.00144	5.20E-04	0.00E+00
731	1.34E-03	4.84E-04	0.00E+00
732	1.25E-03	4.50E-04	0.00E+00
733	1.16E-03	4.18E-04	0.00E+00
734	1.08E-03	3.89E-04	0.00E+00
735	1.00E-03	3.61E-04	0.00E+00
736	9.29E-04	3.35E-04	0.00E+00
737	8.62E-04	3.11E-04	0.00E+00
738	8.01E-04	2.89E-04	0.00E+00
739	7.43E-04	2.68E-04	0.00E+00
740	6.90E-04	2.49E-04	0.00E+00
741	6.41E-04	2.31E-04	0.00E+00
742	5.95E-04	2.15E-04	0.00E+00
743	5.52E-04	1.99E-04	0.00E+00
744	5.12E-04	1.85E-04	0.00E+00
745	4.76E-04	1.72E-04	0.00E+00
746	4.42E-04	1.60E-04	0
747	4.12E-04	1.49E-04	0
748	3.83E-04	1.38E-04	0
749	3.57E-04	1.29E-04	0
750	3.32E-04	1.20E-04	0
751	3.10E-04	1.12E-04	0
752	2.89E-04	1.04E-04	0
753	2.70E-04	9.73E-05	0
754	2.52E-04	9.08E-05	0
755	2.35E-04	8.48E-05	0
756	2.19E-04	7.91E-05	0
757	2.05E-04	7.39E-05	0
758	1.91E-04	6.89E-05	0
759	1.78E-04	6.43E-05	0
760	1.66E-04	6.00E-05	0
761	1.55E-04	5.60E-05	0
762	1.45E-04	5.22E-05	0
763	1.35E-04	4.87E-05	0
764	1.26E-04	4.54E-05	0
765	1.17E-04	4.24E-05	0
766	1.10E-04	3.96E-05	0
767	1.02E-04	3.69E-05	0
768	9.54E-05	3.44E-05	0
769	8.90E-05	3.21E-05	0
770	8.31E-05	3.00E-05	0
771	7.75E-05	2.80E-05	0
772	7.23E-05	2.61E-05	0
773	6.75E-05	2.44E-05	0
774	6.29E-05	2.27E-05	0
775	5.87E-05	2.12E-05	0
776	5.48E-05	1.98E-05	0
777	5.11E-05	1.85E-05	0
778	4.77E-05	1.72E-05	0
779	4.45E-05	1.61E-05	0
780	4.15E-05	1.50E-05	0
781	3.87E-05	1.40E-05	0
782	3.61E-05	1.31E-05	0
783	3.37E-05	1.22E-05	0
784	3.15E-05	1.14E-05	0
785	2.94E-05	1.06E-05	0
786	2.74E-05	9.89E-06	0
787	2.55E-05	9.22E-06	0
788	2.38E-05	8.59E-06	0
789	2.22E-05	8.01E-06	0
790	2.07E-05	7.47E-06	0
791	1.93E-05	6.96E-06	0
792	1.80E-05	6.49E-06	0
793	1.67E-05	6.05E-06	0
794	1.56E-05	5.64E-06	0
795	1.46E-05	5.26E-06	0
796	1.36E-05	4.90E-06	0
797	1.27E-05	4.57E-06	0
798	1.18E-05	4.26E-06	0
799	1.10E-05	3.97E-06	0
800	1.03E-05	3.70E-06	0
801	9.56E-06	3.45E-06	0
802	8.91E-06	3.22E-06	0
803	8.31E-06	3.00E-06	0
804	7.75E-06	2.80E-06	0
805	7.22E-06	2.61E-06	0
806	6.73E-06	2.43E-06	0
807	6.28E-06	2.27E-06	0
808	5.85E-06	2.11E-06	0
809	5.46E-06	1.97E-06	0
810	5.09E-06	1.84E-06	0
811	4.74E-06	1.71E-06	0
812	4.42E-06	1.60E-06	0
813	4.12E-06	1.49E-06	0
814	3.84E-06	1.39E-06	0
815	3.58E-06	1.29E-06	0
816	3.34E-06	1.21E-06	0
817	3.11E-06	1.12E-06	0
818	2.90E-06	1.05E-06	0
819	2.71E-06	9.77E-07	0
820	2.52E-06	9.11E-07	0
821	2.35E-06	8.49E-07	0
822	2.19E-06	7.92E-07	0
823	2.04E-06	7.38E-07	0
824	1.91E-06	6.88E-07	0
825	1.78E-06	6.42E-07	0
826	1.66E-06	5.98E-07	0
827	1.54E-06	5.58E-07	0
828	1.44E-06	5.20E-07	0
829	1.34E-06	4.85E-07	0
830	1.25E-06	4.52E-07	0
831	0	0	0
832	0	0	0
833	0	0	0
834	0	0	0
835	0	0	0
836	0	0	0
837	0	0	0
838	0	0	0
839	0	0	0
840	0	0	0
841	0	0	0
842	0	0	0
843	0	0	0
844	0	0	0
845	0	0	0
846	0	0	0
847	0	0	0
848	0	0	0
849	0	0	0
850	0	0	0
851	0	0	0
852	0	0	0
853	0	0	0
854	0	0	0
855	0	0	0
856	0	0	0
857	0	0	0
858	0	0	0
859	0	0	0
860	0	0	0
861	0	0	0
862	0	0	0
863	0	0	0
864	0	0	0
865	0	0	0
866	0	0	0
867	0	0	0
868	0	0	0
869	0	0	0
870	0	0	0
871	0	0	0
872	0	0	0
873	0	0	0
874	0	0	0
875	0	0	0
876	0	0	0
877	0	0	0
878	0	0	0
879	0	0	0
880	0	0	0
881	0	0	0
882	0	0	0
883	0	0	0
884	0	0	0
885	0	0	0
886	0	0	0
887	0	0	0
888	0	0	0
889	0	0	0
890	0	0	0
891	0	0	0
892	0	0	0
893	0	0	0
894	0	0	0
895	0	0	0
896	0	0	0
897	0	0	0
898	0	0	0
899	0	0	0
900	0	0	0
901	0	0	0
902	0	0	0
903	0	0	0
904	0	0	0
905	0	0	0
906	0	0	0
907	0	0	0
908	0	0	0
909	0	0	0
910	0	0	0
911	0	0	0
912	0	0	0
913	0	0	0
914	0	0	0
915	0	0	0
916	0	0	0
917	0	0	0
918	0	0	0
919	0	0	0
920	0	0	0
921	0	0	0
922	0	0	0
923	0	0	0
924	0	0	0
925	0	0	0
926	0	0	0
927	0	0	0
928	0	0	0
929	0	0	0
930	0	0	0
931	0	0	0
932	0	0	0
933	0	0	0
934	0	0	0
935	0	0	0
936	0	0	0
937	0	0	0
938	0	0	0
939	0	0	0
940	0	0	0
941	0	0	0
942	0	0	0
943	0	0	0
944	0	0	0
945	0	0	0
946	0	0	0
947	0	0	0
948	0	0	0
949	0	0	0
950	0	0	0
951	0	0	0
952	0	0	0
953	0	0	0
954	0	0	0
955	0	0	0
956	0	0	0
957	0	0	0
958	0	0	0
959	0	0	0
960	0	0	0
961	0	0	0
962	0	0	0
963	0	0	0
964	0	0	0
965	0	0	0
966	0	0	0
967	0	0	0
968	0	0	0
969	0	0	0
970	0	0	0
971	0	0	0
972	0	0	0
973	0	0	0
974	0	0	0
975	0	0	0
976	0	0	0
977	0	0	0
978	0	0	0
979	0	0	0
980	0	0	0
981	0	0	0
982	0	0	0
983	0	0	0
984	0	0	0
985	0	0	0
986	0	0	0
987	0	0	0
988	0	0	0
989	0	0	0
990	0	0	0
991	0	0	0
992	0	0	0
993	0	0	0
994	0	0	0
995	0	0	0
996	0	0	0
997	0	0	0
998	0	0	0
999	0	0	0
1000	0	0	0
